supabase_id,EMAIL,SMS,TEL,PRENOM,NOM,COMPANY,ADDRESS,WEBSITE_URL,FACEBOOK_URL,INSTAGRAM_URL,AVERAGE_RATE,NUMBER_OF_RATE,CITY_ID,JOB_TITLE,CATEGORIE,PROPRIETAIRE,CANAL_PRINCIPAL,COMMENTAIRE
53653,,+33645123407,,,SARL ALARMELEC,SARL ALARMELEC,,,,,4.9,31,17164,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53660,,+33752548682,,,Ab-depannage Orléans,Ab-depannage Orléans,"27 Rue de la Prairie, 45140 Saint-Jean-de-la-Ruelle",,,,,,17151,Garage automobile,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53665,,+33614201753,,,Electricité SOULARD Nicolas,Electricité SOULARD Nicolas,"71 Rue du Maréchal Leclerc, 45210 Fontenay-sur-Loing",,,,4.9,11,22919,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53667,,+33612543528,,,Plomberie Services,Plomberie Services,"5 Sq. de Normandie, 45300 Pithiviers",http://www.plomberie-services-loiret.fr/?utm_source=gmb,,,4.4,29,16955,Plombier,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53673,,+33633345794,,,AUGRÉ électricité,AUGRÉ électricité,"5 Rue du Château, 45480 Léouville",https://sites.google.com/view/electricien-pithiviers/accueil,,,5.0,17,17164,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53674,,+33745102700,,,HRP,HRP,"Chem. de Guigne Soleil, 45300 Pithiviers-le-Vieil",,,,4.9,63,16955,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53675,,+33681167537,,,EURL CARLOS TAVARES,EURL CARLOS TAVARES,,,,,5.0,6,22919,Ingénieur,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53678,,+33686679986,,,FIRELEC,FIRELEC,"7 Rue des Maisons Rouges, 45340 Gaubertin",,,,5.0,3,16955,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53680,,+33684534509,,,Mauny Elec,Mauny Elec,,,,,5.0,1,17164,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53686,,+33611397887,,,EPAVISTE PRO / Enlèvement Gratuit de véhicule Moto scooter 7j7,EPAVISTE PRO / Enlèvement Gratuit de véhicule Moto scooter 7j7,"16 Rue Pierre Loti, 45140 Saint-Jean-de-la-Ruelle",https://enlevementepave-gratuit.fr/,,,5.0,5,17151,Épaviste,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53691,,+33759582225,,,PRYMOTO,PRYMOTO,"70 Rue du Clos Renard, 45110 Châteauneuf-sur-Loire",,,,5.0,1,17164,Atelier de réparation pour motos,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53692,,+33663671709,,,CVelec,CVelec,,,,,5.0,3,17164,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53693,,+33689012621,,,Electricité Générale Yann TOUPET,Electricité Générale Yann TOUPET,,,,,,,16955,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53696,,+33783146701,,,Garage MB Auto,Garage MB Auto,"25 Rue de Bagneaux, 45140 Saint-Jean-de-la-Ruelle",https://calendly.com/mbcarsloc45/rendez-vous-garage,https://www.facebook.com/calendly,https://www.instagram.com/calendly/,5.0,36,17151,Garage automobile,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53699,,+33652350045,,,Arnaud VIGNELLES EI,Arnaud VIGNELLES EI,"84 Rte de Gourdet, 45450 Fay-aux-Loges",,,,5.0,2,17164,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53707,,+33632702239,,,casselectro,casselectro,"34 Rte de Tigy, 45150 Jargeau",,,,,,17164,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53709,,+33650990283,,,L M PLOMBERIE,L M PLOMBERIE,"27 Rue François Gillet, 42400 Saint-Chamond",,,,5.0,1,16193,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53710,,+33766521548,,,Terre Éco-Logis Rénovation Energétique Globale,Terre Éco-Logis Rénovation Energétique Globale,"95 Rue du Beauregard, 77140 Nemours",https://terre-eco-logis.fr/,https://www.facebook.com/profile.php?id=61560471547747,https://www.instagram.com/terreecologis,5.0,14,17164,Entrepreneur spécialisé dans l'isolation,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53711,,+33681688670,,,C . P . G .,C . P . G .,"13 Rue Font Rozet, 42400 Saint-Chamond",http://cpgsarl.site-solocal.com/,,,,,16193,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53717,,+33622691071,,,Elec-Services 45,Elec-Services 45,"20 Clos Parer, 45450 Fay-aux-Loges",,,,5.0,4,17164,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53725,,+33632166150,,,La Kassa Plomberie,La Kassa Plomberie,,,,,5.0,7,16294,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53727,,+33651464358,,,Plomberie TONA Julien,Plomberie TONA Julien,,,,,5.0,13,16226,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53732,,+33650864797,,,Stem-energie,Stem-energie,"27 Rue de la Grade, 45140 Saint-Jean-de-la-Ruelle",,,,2.0,1,17151,Entrepreneur spécialisé dans les systèmes de CVC,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53733,,+33619015724,,,SARL CHIARAMONTE Marvin,SARL CHIARAMONTE Marvin,"18 Rue du Puits Saint-Antoine, 42320 La Grand-Croix",https://www.chiaramonte.fr/,,,4.7,54,16193,Chauffagiste,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53735,,+33613511362,,,M.N ELEC ENERGY,M.N ELEC ENERGY,"14 Rue des Passeurs, 37150 La Croix-en-Touraine",,,,5.0,24,17164,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53736,,+33630017276,,,production solaire,production solaire,"17 Rue du 11 Octobre, 45140 Saint-Jean-de-la-Ruelle",,,,,,17151,Usine de panneaux solaires photovoltaïques,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53739,,+33669055454,,,GARAGE DE SONIS,GARAGE DE SONIS,"1 Rue Charles Beauhaire, 45140 Saint-Jean-de-la-Ruelle",,,,4.4,142,17151,Atelier de mécanique automobile,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53748,,+33680155840,,,Ruth Gbeuly,Ruth Gbeuly,"55 Rue du Président Poincaré, 77220 Tournan-en-Brie",,,,,,31508,Audit financier,Expert-comptable,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53749,,+33681594718,,,ELEC DOMO RANNOU,ELEC DOMO RANNOU,"9 D Rue de la Princerie, 91470 Angervilliers",http://elecdomorannou.fr/,,,5.0,1,17164,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53755,,+33613154497,,,VBC - Voirie Bâtiment Construction,VBC - Voirie Bâtiment Construction,"23 Rue du Château d'Eau, 45150 Darvoy",,,,5.0,5,17164,Entreprise de construction,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53758,,+33643434470,,,2L Énergie,2L Énergie,,,,,5.0,6,17164,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53762,,+33680627724,,,Frezot Corinne,Frezot Corinne,"154 Rte d'Orléans, 45110 Châteauneuf-sur-Loire",http://www.facebook.com/Sellerie-Frezot-1883180278602187/,https://fr-fr.facebook.com/login,,4.8,23,17164,Sellerie-bourrellerie,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53765,,+33625603394,,,Saunier Julien,Saunier Julien,"5 Bis Pl. du Martroy, 45150 Jargeau",,,,5.0,1,17164,Artisanat,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53767,,+33749299958,,,Devtech45_Corp,Devtech45_Corp,"3 Rue des Catalpas, 45550 Saint-Denis-de-l'Hôtel",https://devtech45.fr/,,,5.0,1,17164,Assistance et services informatiques,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53776,,+33663324118,,,Slm plomberie chauffage climatisation,Slm plomberie chauffage climatisation,"18 bis Rue du Guizay, 42100 Saint-Étienne",http://www.facebook.com/slmm.plomberie.7,https://fr-fr.facebook.com/login,,4.9,44,16124,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53777,,+33682355256,,,apl plombier,apl plombier,"63 Rue Marengo, 42000 Saint-Étienne",https://demo.aplplombier.com/,,,4.9,103,16294,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53780,,+33684801724,,,S.C.P.M,S.C.P.M,"10 Rue des Cerisiers, 45000 Orléans",http://www.scpm-elec.com/,,,4.9,10,17162,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53786,,+33782721038,,,MDA Energie,MDA Energie,"22 Rue Basse Mouillère, 45100 Orléans",http://mdaenergie.site-solocal.com/?utm_source=gmb,,,5.0,4,17162,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53790,,+33616104856,,,CHAUFFEO PLOMBIER ST ETIENNE,CHAUFFEO PLOMBIER ST ETIENNE,"111 Rue du Dr Louis Destre, 42100 Saint-Étienne",,,,3.3,18,16124,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53794,,+33763991179,,,Help Home,Help Home,"2 Rue Anne Brunet, 45000 Orléans",,,,5.0,62,17162,Service de réparation d'appareils électroménagers,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53806,,+33611260275,,,LeadCompta & Conseils 94,LeadCompta & Conseils 94,"33 Av. Charles Emmanuel, 94450 Limeil-Brévannes",https://www.welinkaccountants.fr/expert-comptable/commissaire-aux-comptes/94450-limeil-brevannes-france/leadcompta-conseils-94-16409,,,3.4,5,35728,Expert-comptable,Expert-comptable,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53812,,+33761705212,,,UtilEnergie,UtilEnergie,,http://www.utilenergie.fr/,,,5.0,26,16124,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53814,,+33667097144,,,JKF Débarras & Multiservices Orléans,JKF Débarras & Multiservices Orléans,"Av. des Droits de l'Homme, 45000 Orléans",,,,4.9,11,17162,Service de débarras de maison,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53816,,+33764177840,,,Smailji Multi-Services,Smailji Multi-Services,"25 Rue Joseph Pupier, 42100 Saint-Étienne",,,,4.5,31,16124,Travaux généraux,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53824,,+33630665371,,,Aez,Aez,"46 Rue du Maréchal Foch, 45000 Orléans",,,,,,17162,Magasin,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53846,,+33613010131,,,Le plombier du 42,Le plombier du 42,"4 Bd Karl Marx, 42100 Saint-Étienne",,,,,,16124,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53853,,+33651359115,,,ABplomberie2000,ABplomberie2000,"43 Rue de Terrenoire, 42100 Saint-Étienne",,,,,,16124,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53855,,+33641227914,,,Allodepan05,Allodepan05,,,,,5.0,1,1926,Service de serrurerie d'urgence,Serrurier,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53860,,+33757448710,,,ISCVC,ISCVC,,https://www.instagram.com/i.s.c.v.c?utm_source=gmb,,https://static.cdninstagram.com/rsrc.php/yr/r/rzWiSjZRxk5.webp,4.4,7,16124,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53861,,+33678828722,,,Bousquet R'elec,Bousquet R'elec,"17 bis Av. de Beauregard, 47400 Tonneins",,,,5.0,5,17679,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53870,,+33678587757,,,ECP 47,ECP 47,"Lieu dit, couralet, 47400 Tonneins",,,,3.7,6,17626,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53875,,+33683551445,,,Ster'elec,Ster'elec,"4 Chem. de Lascampagnes, 47400 Tonneins",http://sterelec.fr/,https://www.facebook.com/profile.php?id=100035172375628#,https://www.instagram.com/ster.elec/,4.3,14,17679,Fournisseur de systèmes de sécurité,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53876,,+33648703458,,,Antoine PIMENTA,Antoine PIMENTA,,,,,4.3,6,16124,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53878,,+33771155854,,,ltelec,ltelec,"za le mayne, 47400 Fauillet",,,,5.0,1,17567,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53879,,+33610874823,,,Cabinet Eurafrique Conseil,Cabinet Eurafrique Conseil,"3 Sq. Georges Politzer, 77186 Noisiel",https://www.eurafrique-conseil.com/,,,,,31511,Expert-comptable,Expert-comptable,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53889,,+33662512498,,,Serrurerie Côte d'Azur,Serrurerie Côte d'Azur,,https://www.serrurerie-cotedazur.fr/,,,4.6,9,2018,Serrurier,Serrurier,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53892,,+33661457057,,,DEPANN' SERRURES,DEPANN' SERRURES,"400 Chem. de Jylloue, 06250 Mougins",,,,5.0,165,2003,Serrurier,Serrurier,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53895,,+33660621374,,,Reisser Dominique,Reisser Dominique,"17 Bd Jacques Crouet, 06130 Grasse",,,,1.0,2,1941,Service de serrurerie d'urgence,Serrurier,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53896,,+33788023713,,,Rapid' Service Clés,Rapid' Service Clés,"29 Chem. du Santon, 06130 Grasse",,,,4.3,75,2003,Cordonnier,Serrurier,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53900,,+33635348997,,,Ferronnerie beltrando,Ferronnerie beltrando,"132 Rte de la Marigarde, 06130 Grasse",,,,4.9,35,1941,Producteur de ferronnerie industrielle,Serrurier,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53904,,+33698344169,,,Cherrier électricité,Cherrier électricité,"24 Av. Paul Martin, 04000 Digne-les-Bains",,,,5.0,3,1739,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53906,,+33674098917,,,VERTICAL Elec,VERTICAL Elec,"1 Av. René Cassin, 04000 Digne-les-Bains",https://www.facebook.com/profile.php?id=61566595402647,https://www.facebook.com/people/Vertical-Elec-Serena/61566595402647/,,5.0,8,1739,Travaux en hauteur,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53907,,+33651069127,,,M2LS,M2LS,"6 Q, Chem. de Dieyes, 04000 Digne-les-Bains",https://m2ls.fr/,,,5.0,34,1739,Service d'installation électrique,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53913,,+33682568874,,,Domoquercy,Domoquercy,"8 Rue Georges Masbou, 46100 Figeac",http://www.domoquercy.fr/?utm_source=gmb,https://www.facebook.com/pascal.laffarguette/?locale=fr_FR,,5.0,2,17207,Entreprise de domotique,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53914,,+33667781776,,,DR CLIM ELEC,DR CLIM ELEC,"Cavialle, 46100 Viazac",,,,5.0,28,17207,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53915,,+33616871924,,,Rénovélec-04,Rénovélec-04,,http://www.renovelec-04.fr/,,,5.0,1,1739,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53918,,+33684608605,,,BOUHOURS MAXIME,BOUHOURS MAXIME,,,,,5.0,2,1739,Plombier,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53919,,+33649416600,,,raph'elec,raph'elec,"Taverly, 46100 Figeac",,,,,,17207,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53920,,+33667974181,,,PR Plomberie,PR Plomberie,,,,,5.0,17,1630,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53922,,+33672176896,,,Derguini Stephane,Derguini Stephane,"50 Rue de la Croix du Bataille, 46100 Figeac",,,,,,17207,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53923,,+33689422902,,,Cassair Patrick,Cassair Patrick,"Le Chaîne, 46100 Viazac",https://www.facebook.com/profile.php?id=100086326285077&utm_source=gmb,https://www.facebook.com/people/Cassair-Patrick/100086326285077/,,3.0,8,17207,Poste électrique,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53924,,+33671710170,,,JJ ELEC 46,JJ ELEC 46,"86 rue des glycines, 46100 Cambes",,,,5.0,7,17207,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53926,,+33769828693,,,LAFRABATIMENT,LAFRABATIMENT,"Château de, 46100 Viazac",,,,5.0,1,17207,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53929,,+33670951925,,,AEJP46,AEJP46,"Le Causse, 46100 Capdenac",,,,5.0,1,17207,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53930,,+33643586683,,,Aqua Volt,Aqua Volt,"18 Av. Président Georges Pompidou, 46100 Figeac",,,,5.0,2,17207,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53932,,+33675914383,,,TECHNOWATT- Belle Wangue Georges,TECHNOWATT- Belle Wangue Georges,"Pl. du Mercadiol, 46100 Cardaillac",http://www.technowatt.net/,,,4.6,13,17207,Fournisseur d'équipements d'énergie solaire,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53933,,+33660936170,,,DC PLOMBERIE,DC PLOMBERIE,"5 All. des Buis, 42160 Andrézieux-Bouthéon",http://dcplomberie-andrezieux.jimdo.com/,,,,,16132,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53935,,+33753385270,,,MET Expertises et Conseils,MET Expertises et Conseils,"26 Av. du Général de Gaulle, 77600 Bussy-Saint-Georges",,,,,,31574,Expert-comptable,Expert-comptable,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53938,,+33770014863,,,Tighzert Karim,Tighzert Karim,"36 Rue de la Chaux, 42160 Andrézieux-Bouthéon",,,,4.3,3,16132,Entrepreneur,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53939,,+33663473433,,,Alpha conseil et gestion,Alpha conseil et gestion,"9 Bd Pierre Mendès France, 77600 Bussy-Saint-Georges",https://www.alphaconseiletgestion.com/bienvenue_sur_la_page_daccueil,,,,,31574,Conseiller en gestion des affaires,Expert-comptable,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53955,,+33650567269,,,AACAC COMPTA & AUDIT,AACAC COMPTA & AUDIT,"9 Rés des Quatre Jean, 77160 Provins",,,,,,31555,Expert-comptable,Expert-comptable,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53958,,+33651879403,,,Ets Munoz Père et Fils,Ets Munoz Père et Fils,"11 All. de la Gorgue, 06330 Roquefort-les-Pins",http://www.ets-munoz.com/,,,5.0,17,2004,Plombier,Serrurier,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53960,,+33626181664,,,La Clé Roquefortoise,La Clé Roquefortoise,"2 Chem. du Clos, 06330 Roquefort-les-Pins",https://www.facebook.com/121838391021506,https://fr-fr.facebook.com/login,,4.5,23,1963,Service de reproduction de clés,Serrurier,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53963,,+33680266874,,,D.L PLOMBERIE,D.L PLOMBERIE,"I, 942 Chem. de la Querillere, 42170 Saint-Just-Saint-Rambert",,,,5.0,10,16219,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53966,,+33683326962,,,ELM Plomberie,ELM Plomberie,"29 Lot. Clair Vivre, 42170 Saint-Just-Saint-Rambert",,,,5.0,13,16219,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53972,,+33636151177,,,LVN Création,LVN Création,"85 Chem. de la Côté, 42170 Saint-Just-Saint-Rambert",,,,1.0,1,16219,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53977,,+33766106681,,,DAL MASO Électricité,DAL MASO Électricité,"37 Rue Gustave Flaubert, 47000 Agen",,,,5.0,3,17613,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53982,,+33782475927,,,TOUT'ELEC,TOUT'ELEC,"27 bis Chem. de Perroutis, 47310 Estillac",,,,4.6,11,17613,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53985,,+33604148764,,,Électricien agen,Électricien agen,"2810 Av. de Cahors, 47480 Pont-du-Casse",,,,5.0,1,17626,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53988,,+33622102962,,,H4M Elec Auto,H4M Elec Auto,"61 Rue de Lacarrerotes, 47550 Boé",,,,4.4,50,17642,Électricien automobile,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53991,,+33777893912,,,Electricité Agenaise,Electricité Agenaise,"Guiron d'arnaud, 47310 Lamontjoie",,,,5.0,9,17613,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
53996,,+33698471855,,,Joteix - Electricité & Plomberie,Joteix - Electricité & Plomberie,"18 Rue des Glycines, 47310 Roquefort",https://joteix.fr/,,,4.4,7,17613,Plombier,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
54000,,+33689535183,,,"LGA Rénovations - Electricien, Plombier, Sérignac-sur-Garonne, Agen","LGA Rénovations - Electricien, Plombier, Sérignac-sur-Garonne, Agen","7 chemin de plaisance haut, 47310 Sérignac-sur-Garonne",https://sites.google.com/view/lgarenovations/accueil,,,5.0,23,17613,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
54001,,+33669553747,,,SPC SERRURERIE,SPC SERRURERIE,"305 Av. Théodore Braun, 69400 Villefranche-sur-Saône",,,,5.0,22,1964,Serrurier,Serrurier,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
54009,,+33688081790,,,Sud Ouest Electricité,Sud Ouest Electricité,,,,,5.0,1,17669,Électricien,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
54018,,+33617235229,,,KOBEX Conseil et Expertise,KOBEX Conseil et Expertise,"58 Rue de l'Écluse, 77000 Melun",http://kobex.fr/,,,5.0,3,31607,Expert-comptable,Expert-comptable,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
54019,,+33624542443,,,BKS ENERGIES,BKS ENERGIES,"28 Bd Scaliger, 47000 Agen",http://www.facebook.com/plomberie.passion,https://www.facebook.com/plomberie.passion,,4.6,33,17613,Plombier,Non catégorisé,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
54020,,+33782110502,,,Schobert Olivier,Schobert Olivier,"21 Quai Lusignan, 47600 Nérac",,,,5.0,8,17769,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
54037,,+33633538572,,,Cochard et Fils SARL,Cochard et Fils SARL,"2 bis Rue Saint-Martin, 47510 Foulayronnes",http://www.cochard-fils.com/,,,3.0,4,17613,Plombier,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
54041,,+33769209616,,,Ananke Conseils | Audit retraite et optimisation des droits,Ananke Conseils | Audit retraite et optimisation des droits,,,,,5.0,10,31532,Consultant en pension de retraite,Expert-comptable,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
54046,,+33645495384,,,Cap2C expertise - Expert-Comptable à Ville-Saint-Jacques,Cap2C expertise - Expert-Comptable à Ville-Saint-Jacques,"Rue de l'Orgenoy, 77130 Ville-Saint-Jacques",,,,3.0,1,31532,Expert-comptable,Expert-comptable,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
54050,,+33780608460,,,GestPay&Rh gestion externe paie,GestPay&Rh gestion externe paie,"21 Rue la Fontaine, 77000 Melun",https://www.paierhexterna.fr/,,,5.0,1,31607,Service de paie,Expert-comptable,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
54051,,+33647651618,,,ALLO L'ELEC,ALLO L'ELEC,"8 Impasse Des Bergerommettes, 47310 Roquefort",,,,,,17613,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
54052,,+33695462075,,,SECR Cabinet d'expertise comptable,SECR Cabinet d'expertise comptable,"41 Rue Corot, 77000 La Rochette",,,,,,31532,Expert-comptable,Expert-comptable,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
54054,,+33637916686,,,RESOLEC SARL,RESOLEC SARL,"54 Imp. Gabriel Savigniac, 82400 Goudourville",,,,4.6,11,17613,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
54055,,+33681984322,,,Robert Jones Electricité Générale SARL,Robert Jones Electricité Générale SARL,"5 Rue des Métiers, 47510 Foulayronnes",https://www.facebook.com/profile.php?id=100064906742185,https://www.facebook.com/people/Robert-Jones-Electricit%C3%A9-G%C3%A9n%C3%A9rale-EURL/100064906742185/,,5.0,2,17721,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
54056,,+33638561613,,,ZANETTIN Mathieu ZM Energies,ZANETTIN Mathieu ZM Energies,"2011 Av. du Quercy, 82400 Valence",,,,5.0,6,17613,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
54060,,+33630320556,,,KOVAÉ,KOVAÉ,"Rue de Féricy, 77590 Fontaine-le-Port",,,,5.0,5,31532,Expert-comptable,Expert-comptable,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
54062,,+33675616833,,,Sarl Servat Energie,Sarl Servat Energie,"1390 Rte de Labastide du Temple, 82290 Meauzac",http://www.servatenergie.fr/,,,4.8,4,17613,Fournisseur de systèmes de climatisation,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
54069,,+33767579311,,,GZ EXPERTISE,GZ EXPERTISE,,,,,,,31532,Expert-comptable,Expert-comptable,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
54070,,+33674339416,,,Aiguillon Confort,Aiguillon Confort,"9 Rue Jean-Jacques-Rousseau, 47190 Aiguillon",,,,5.0,3,17613,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
54072,,+33768032554,,,Romain Billa Électricité,Romain Billa Électricité,,https://www.romain-billa-electricite.fr/,,,,,17613,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
